 Writing video to: /home/p06lab/PHYS/AnimatedDrawings/video.gif
         9977517 function calls (9599287 primitive calls) in 19.864 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _split.py:1110(LeaveOneGroupOut)
        1    0.000    0.000    0.000    0.000 _split.py:115(LeaveOneOut)
        1    0.000    0.000    0.000    0.000 _split.py:1231(LeavePGroupsOut)
        1    0.000    0.000    0.000    0.000 _split.py:1365(_RepeatedSplits)
        1    0.000    0.000    0.000    0.000 _split.py:1466(RepeatedKFold)
        1    0.000    0.000    0.000    0.000 _split.py:1520(RepeatedStratifiedKFold)
        1    0.000    0.000    0.000    0.000 _split.py:1579(BaseShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1654(ShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1746(GroupShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1877(StratifiedShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:193(LeavePOut)
        1    0.000    0.000    0.000    0.000 _split.py:2135(PredefinedSplit)
        1    0.000    0.000    0.000    0.000 _split.py:2237(_CVIterableWrapper)
        1    0.000    0.000    0.000    0.000 _split.py:273(_BaseKFold)
        1    0.000    0.000    0.000    0.000 _split.py:365(KFold)
        1    0.000    0.000    0.000    0.000 _split.py:453(GroupKFold)
        1    0.000    0.000    0.000    0.000 _split.py:54(BaseCrossValidator)
        1    0.000    0.000    0.000    0.000 _split.py:581(StratifiedKFold)
        1    0.000    0.000    0.000    0.000 _split.py:759(StratifiedGroupKFold)
        1    0.000    0.000    0.000    0.000 _split.py:953(TimeSeriesSplit)
        1    0.000    0.000    0.000    0.000 _sputils.py:1(<module>)
     2076    0.013    0.000    0.028    0.000 _sputils.py:147(get_index_dtype)
     1366    0.002    0.000    0.007    0.000 _sputils.py:211(isscalarlike)
        7    0.000    0.000    0.000    0.000 _sputils.py:22(upcast)
     1028    0.003    0.000    0.003    0.000 _sputils.py:238(isshape)
     1366    0.000    0.000    0.001    0.000 _sputils.py:268(isdense)
     1043    0.003    0.000    0.006    0.000 _sputils.py:295(check_shape)
     3129    0.001    0.000    0.001    0.000 _sputils.py:308(<genexpr>)
     3129    0.000    0.000    0.000    0.000 _sputils.py:313(<genexpr>)
     2046    0.002    0.000    0.002    0.000 _sputils.py:362(is_pydata_spmatrix)
     1366    0.001    0.000    0.001    0.000 _sputils.py:56(upcast_char)
     1043    0.000    0.000    0.000    0.000 _sputils.py:93(to_native)
        1    0.000    0.000    0.001    0.001 _stats_mstats_common.py:1(<module>)
        1    0.000    0.000    0.098    0.098 _stats_py.py:19(<module>)
        1    0.000    0.000    0.000    0.000 _stats_py.py:4155(PearsonRResult)
        1    0.000    0.000    0.000    0.000 _stats_py.py:5487(_ParallelP)
        1    0.000    0.000    0.000    0.000 _stats_py.py:6033(TtestResult)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:1345(BaseSGDRegressor)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:1694(SGDRegressor)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:1969(SGDOneClassSVM)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:497(BaseSGDClassifier)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:57(_ValidationScoreCallback)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:76(BaseSGD)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:903(SGDClassifier)
        1    0.000    0.000    0.003    0.003 _store_backends.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _store_backends.py:146(StoreBackendMixin)
        1    0.000    0.000    0.000    0.000 _store_backends.py:26(CacheWarning)
        1    0.000    0.000    0.000    0.000 _store_backends.py:395(FileSystemStoreBackend)
        1    0.000    0.000    0.000    0.000 _store_backends.py:41(StoreBackendBase)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
       49    0.000    0.000    0.000    0.000 _string_helpers.py:16(english_lower)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
        1    0.000    0.000    0.000    0.000 _structures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _structures.py:29(InfinityType)
        2    0.000    0.000    0.000    0.000 _structures.py:35(NegativeInfinityType)
        2    0.000    0.000    0.000    0.000 _structures.py:6(<module>)
        2    0.000    0.000    0.000    0.000 _structures.py:6(InfinityType)
        1    0.000    0.000    0.000    0.000 _structures.py:61(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 _supervised.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _svds.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _sysconfigdata__linux_x86_64-linux-gnu.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _tags.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _testutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _testutils.py:16(FPUModeChangeWarning)
        1    0.000    0.000    0.000    0.000 _testutils.py:21(PytestTester)
       22    0.000    0.000    0.000    0.000 _testutils.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _testutils.py:76(_TestPythranFunc)
        1    0.000    0.000    0.000    0.000 _theil_sen.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _theil_sen.py:208(TheilSenRegressor)
        1    0.000    0.000    0.001    0.001 _threadsafety.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:13(ReentrancyLock)
        7    0.000    0.000    0.000    0.000 _threadsafety.py:25(__init__)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:41(decorate)
        6    0.000    0.000    0.000    0.000 _threadsafety.py:48(non_reentrant)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:52(decorator)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:9(ReentrancyError)
        1    0.000    0.000    0.000    0.000 _tnc.py:25(<module>)
        1    0.000    0.000    0.017    0.017 _tokenizer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tokenizer.py:16(ParserSyntaxError)
        1    0.000    0.000    0.000    0.000 _tokenizer.py:88(Tokenizer)
        1    0.000    0.000    0.000    0.000 _tokenizer.py:9(Token)
        1    0.000    0.000    0.000    0.000 _tqdm_pandas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _truncated_svd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _truncated_svd.py:24(TruncatedSVD)
        1    0.000    0.000    0.000    0.000 _trustregion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion.py:29(BaseQuadraticSubproblem)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:38(DoglegSubproblem)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:186(IterativeSubproblem)
        1    0.000    0.000    0.000    0.000 _trustregion_krylov.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:42(CGSteihaugSubproblem)
        1    0.000    0.000    0.000    0.000 _tukeylambda_stats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:130(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:158(_set_up_aliases)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:203(_add_array_type)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:211(_set_array_types)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:41(<setcomp>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:46(<genexpr>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:74(_add_types)
        6    0.000    0.000    0.000    0.000 _type_aliases.py:92(<genexpr>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
        2    0.000    0.000    0.000    0.000 _types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _types.py:156(_cl_context)
        1    0.000    0.000    0.000    0.000 _types.py:158(_cl_event)
        1    0.000    0.000    0.000    0.000 _types.py:31(_get_ctypes_version)
        1    0.000    0.000    0.000    0.000 _types.py:32(<listcomp>)
       21    0.000    0.000    0.000    0.000 _types.py:36(_defineType)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
       24    0.000    0.000    0.000    0.000 _ufunc_config.py:131(geterr)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:29(<dictcomp>)
       24    0.000    0.000    0.000    0.000 _ufunc_config.py:32(seterr)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:359(_unspecified)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:366(errstate)
       11    0.000    0.000    0.000    0.000 _ufunc_config.py:425(__init__)
       11    0.000    0.000    0.000    0.000 _ufunc_config.py:429(__enter__)
       11    0.000    0.000    0.000    0.000 _ufunc_config.py:434(__exit__)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:440(_setdef)
        1    0.000    0.000    0.002    0.002 _unsupervised.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _upfirdn.py:34(<module>)
        1    0.000    0.000    0.000    0.000 _upfirdn.py:72(_UpFIRDn)
        2    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _util.py:14(DeferredError)
     2076    0.001    0.000    0.001    0.000 _util.py:143(_prune_array)
      142    0.000    0.000    0.000    0.000 _util.py:176(check_random_state)
       20    0.000    0.000    0.000    0.000 _util.py:206(_asarray_validated)
      388    0.002    0.000    0.017    0.000 _util.py:308(getfullargspec_no_self)
      388    0.000    0.000    0.001    0.000 _util.py:330(<listcomp>)
      388    0.000    0.000    0.000    0.000 _util.py:335(<listcomp>)
      388    0.000    0.000    0.000    0.000 _util.py:340(<listcomp>)
      417    0.000    0.000    0.000    0.000 _util.py:345(<genexpr>)
      388    0.000    0.000    0.000    0.000 _util.py:350(<listcomp>)
      388    0.000    0.000    0.000    0.000 _util.py:354(<dictcomp>)
      388    0.000    0.000    0.000    0.000 _util.py:357(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _util.py:363(_FunctionWrapper)
        1    0.000    0.000    0.000    0.000 _util.py:375(MapWrapper)
        7    0.000    0.000    0.000    0.000 _util.py:650(_rename_parameter)
        7    0.000    0.000    0.000    0.000 _util.py:682(decorator)
        1    0.000    0.000    0.012    0.012 _utils.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _utils.py:55(_Sentinel)
        1    0.000    0.000    0.000    0.000 _utils.py:64(_TracebackCapturingWrapper)
        2    0.000    0.000    0.000    0.000 _validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _variation.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
        1    0.000    0.000    0.000    0.000 _version.py:2(<module>)
        3    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
        1    0.000    0.000    0.002    0.002 _version.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _warnings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _warnings_errors.py:12(ConstantInputWarning)
        1    0.000    0.000    0.000    0.000 _warnings_errors.py:21(NearConstantInputWarning)
        1    0.000    0.000    0.000    0.000 _warnings_errors.py:33(FitError)
        1    0.000    0.000    0.000    0.000 _warnings_errors.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _warnings_errors.py:4(DegenerateDataWarning)
        1    0.000    0.000    0.000    0.000 _waveforms.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _wavelets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:106(remove)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
        4    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
        1    0.000    0.000    0.005    0.005 _windows.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _zeros_py.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _zeros_py.py:1042(TOMS748Solver)
        1    0.000    0.000    0.000    0.000 _zeros_py.py:33(RootResults)
        1    0.000    0.000    0.001    0.001 abc.py:1(<module>)
    50/26    0.000    0.000    0.000    0.000 abc.py:100(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 abc.py:13(ResourceReader)
        1    0.000    0.000    0.000    0.000 abc.py:150(TraversableResources)
        1    0.000    0.000    0.000    0.000 abc.py:55(TraversalError)
        1    0.000    0.000    0.000    0.000 abc.py:59(Traversable)
      179    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
      176    0.000    0.000    0.003    0.000 abc.py:84(__new__)
       14    0.000    0.000    0.000    0.000 abc.py:89(register)
     5309    0.002    0.000    0.004    0.000 abc.py:96(__instancecheck__)
        1    0.000    0.000    0.000    0.000 acceleratesupport.py:1(<module>)
        1    0.000    0.000    0.000    0.000 adapt_rgb.py:1(<module>)
        1    0.000    0.000    0.000    0.000 adapt_rgb.py:22(adapt_rgb)
        1    0.000    0.000    0.000    0.000 adapt_rgb.py:34(decorator)
        1    0.000    0.000    0.001    0.001 add_newdocs.py:3(<module>)
        1    0.000    0.000    0.000    0.000 affinity.py:1(<module>)
      340    0.000    0.000    0.395    0.001 animated_drawing.py:106(set_global_orientations)
      342    0.001    0.000    0.040    0.000 animated_drawing.py:112(get_joints_2D_positions)
 5440/340    0.041    0.000    0.395    0.001 animated_drawing.py:170(_set_global_orientations)
      339    0.000    0.000    0.000    0.000 animated_drawing.py:190(_draw)
        1    0.000    0.000    0.000    0.000 animated_drawing.py:211(AnimatedDrawing)
        1    0.003    0.003    6.064    6.064 animated_drawing.py:224(__init__)
        1    0.000    0.000    0.000    0.000 animated_drawing.py:269(_modify_retargeting_cfg_for_character)
        1    0.000    0.000    0.927    0.927 animated_drawing.py:313(_initialize_retargeter_bvh)
        1    0.000    0.000    0.000    0.000 animated_drawing.py:32(AnimatedDrawingMesh)
      340    0.012    0.000    9.907    0.029 animated_drawing.py:364(update)
        1    0.000    0.000    0.000    0.000 animated_drawing.py:37(AnimatedDrawingsJoint)
      340    0.012    0.000    0.053    0.000 animated_drawing.py:395(_set_draw_indices)
       16    0.000    0.000    0.000    0.000 animated_drawing.py:40(__init__)
     1700    0.001    0.000    0.001    0.000 animated_drawing.py:400(<listcomp>)
     1700    0.000    0.000    0.000    0.000 animated_drawing.py:402(<lambda>)
        1    1.590    1.590    1.729    1.729 animated_drawing.py:412(_initialize_joint_to_triangles_dict)
        1    0.000    0.000    0.000    0.000 animated_drawing.py:426(<listcomp>)
       15    0.000    0.000    0.000    0.000 animated_drawing.py:437(<listcomp>)
